directorio,secuencia_p,orden,hogar,regis,per,p3271,p6040,p3042,inglabo,id_registro_original
8466416,1,2,1,10,2025,1,24,6.0,,49667
8466417,1,1,1,10,2025,1,68,3.0,1200000.0,49668
8466417,1,3,1,10,2025,1,6,3.0,,49670
8466417,1,4,1,10,2025,2,5,2.0,,49671
8466418,1,5,1,10,2025,2,23,5.0,1200000.0,49676
8466419,1,1,1,10,2025,1,58,3.0,1200000.0,49678
8466419,1,2,1,10,2025,2,46,3.0,,49679
8466419,1,6,1,10,2025,1,10,3.0,,49683
8466420,1,1,1,10,2025,1,32,9.0,0.0,49686
8466420,1,3,1,10,2025,1,8,3.0,,49688
8466420,1,5,1,10,2025,1,75,3.0,0.0,49690
8466421,1,2,1,10,2025,1,79,4.0,,49692
8466421,1,3,1,10,2025,1,33,1.0,,49693
8466421,1,4,1,10,2025,1,13,3.0,,49694
8466423,1,1,1,10,2025,2,31,9.0,,49697
8466423,1,3,1,10,2025,1,7,3.0,,49699
8466424,1,1,1,10,2025,1,51,3.0,1500000.0,49701
8466425,1,1,1,10,2025,2,71,1.0,,49702
8466425,1,2,1,10,2025,1,41,1.0,600000.0,49703
8466425,1,4,1,10,2025,1,12,3.0,,49705
8466426,1,5,1,10,2025,2,4,1.0,,49710
8466428,1,1,1,10,2025,1,57,1.0,800000.0,49713
8466428,1,2,1,10,2025,2,48,3.0,,49714
8466429,1,3,1,10,2025,1,13,4.0,,49719
8466434,1,3,1,10,2025,2,8,3.0,,49724
8466438,1,3,1,10,2025,1,80,1.0,,49735
8466439,1,4,1,10,2025,2,5,1.0,,49740
8466442,1,2,1,10,2025,2,79,3.0,,49748
8466444,1,1,1,10,2025,2,61,3.0,400000.0,49751
8466449,1,1,1,10,2025,2,39,5.0,100000.0,49758
8466452,1,3,1,10,2025,1,11,3.0,,49769
8466453,1,1,1,10,2025,1,43,5.0,1800000.0,49770
8466453,1,3,1,10,2025,1,22,10.0,,49772
8466453,1,4,1,10,2025,2,19,10.0,,49773
8466453,1,5,1,10,2025,1,15,5.0,,49774
8466454,1,1,1,10,2025,1,40,9.0,2800000.0,49775
8466454,1,4,1,10,2025,1,11,4.0,,49778
8466456,1,1,1,10,2025,1,82,3.0,,49781
8466457,1,1,1,10,2025,2,62,4.0,800000.0,49783
8466458,1,1,1,10,2025,2,33,3.0,450000.0,49786
8466458,1,2,1,10,2025,2,12,3.0,,49787
8466458,1,3,1,10,2025,2,4,1.0,,49788
8466459,1,1,1,10,2025,2,73,3.0,,49789
8466459,1,3,1,10,2025,2,46,4.0,,49791
8466459,1,6,1,10,2025,2,3,1.0,,49794
8466460,1,1,1,10,2025,1,52,5.0,1500000.0,49795
8466460,1,4,1,10,2025,2,72,3.0,,49798
8466461,1,1,1,10,2025,2,50,5.0,150000.0,49799
8466462,1,3,1,10,2025,2,20,6.0,,49805
8466463,1,1,1,10,2025,2,26,5.0,1000000.0,49806
8466464,1,1,1,10,2025,1,29,4.0,1400000.0,49810
8466464,1,4,1,10,2025,2,2,,,49813
8466465,1,1,1,10,2025,2,35,6.0,1600000.0,49814
8466465,1,4,1,10,2025,2,13,4.0,,49817
8466466,1,3,1,10,2025,1,52,3.0,1423000.0,49820
8466467,1,1,1,10,2025,1,23,6.0,800000.0,49821
8466468,1,1,1,10,2025,1,31,6.0,1100000.0,49823
8466470,1,1,1,10,2025,1,65,1.0,600000.0,49824
8466478,1,2,1,10,2025,2,42,4.0,,49837
8466478,1,3,1,10,2025,1,18,5.0,,49838
8466479,1,1,1,10,2025,1,71,3.0,1503000.0,49841
8466479,1,2,1,10,2025,2,53,3.0,,49842
8466479,1,3,1,10,2025,1,17,5.0,,49843
8466480,1,1,1,10,2025,1,39,5.0,1550000.0,49845
8466480,1,3,1,10,2025,2,10,3.0,,49847
8466482,1,4,1,10,2025,1,5,3.0,,49853
8466483,1,2,1,10,2025,1,48,1.0,1600000.0,49855
8466483,1,7,1,10,2025,2,9,3.0,,49860
8466484,1,2,1,10,2025,2,34,5.0,,49862
8466484,1,5,1,10,2025,2,6,3.0,,49865
8466487,1,1,1,10,2025,1,47,3.0,600000.0,49872
8466488,1,2,1,10,2025,2,40,3.0,,49874
8466488,1,4,1,10,2025,2,11,3.0,,49876
8466490,1,1,1,10,2025,1,38,3.0,1800000.0,49880
8466490,1,3,1,10,2025,2,15,5.0,,49882
8466491,1,1,1,10,2025,2,53,3.0,180000.0,49885
8466493,1,2,1,10,2025,2,64,1.0,,49890
8466493,1,3,1,10,2025,2,21,1.0,,49891
8466495,1,2,1,10,2025,2,63,1.0,,49893
8466495,1,5,1,10,2025,2,30,8.0,,49896
8466496,1,2,1,10,2025,1,66,8.0,,49900
8466497,1,1,1,10,2025,2,30,6.0,,49904
8466497,1,2,1,10,2025,1,38,4.0,1600000.0,49905
8466498,1,1,1,10,2025,2,28,8.0,,49909
8466498,1,2,1,10,2025,2,8,3.0,,49910
8466500,1,2,1,10,2025,1,8,3.0,,49915
8466500,1,3,1,10,2025,2,4,2.0,,49916
8466502,1,3,1,10,2025,2,16,4.0,1000000.0,49919
8466502,1,5,1,10,2025,2,8,3.0,,49921
8466502,1,6,1,10,2025,2,5,3.0,,49922
8466504,1,3,1,10,2025,1,32,1.0,,49928
8466505,1,4,1,10,2025,1,8,3.0,,49932
8466506,1,3,1,10,2025,1,2,,,49935
8466508,1,4,1,10,2025,1,7,3.0,,49941
8466511,1,4,1,10,2025,2,5,1.0,,49947
8466513,1,1,1,10,2025,2,40,4.0,,49952
8466513,1,3,1,10,2025,1,6,3.0,,49954
8466514,1,1,1,10,2025,2,63,3.0,,49955
8466515,1,1,1,10,2025,1,48,5.0,2500000.0,49959
8466515,1,3,1,10,2025,2,15,5.0,,49961
8466518,1,3,1,10,2025,1,4,2.0,,49971
8466519,1,1,1,10,2025,1,67,6.0,,49973
8466520,1,2,1,10,2025,2,18,4.0,800000.0,49976
8466521,1,1,1,10,2025,2,58,10.0,1200000.0,49977
8466523,1,1,1,10,2025,2,55,5.0,,49980
8466524,1,1,1,10,2025,2,45,3.0,,49982
8466528,1,1,1,10,2025,1,65,10.0,1700000.0,49991
8466529,1,1,1,10,2025,1,91,5.0,,49993
8466529,1,3,1,10,2025,1,18,10.0,,49995
8466533,1,2,1,10,2025,1,55,1.0,200000.0,50001
8466534,1,1,1,10,2025,2,67,1.0,,50002
8466540,1,3,1,10,2025,2,16,5.0,700000.0,50011
8466541,1,1,1,10,2025,1,38,3.0,700000.0,50012
8466542,1,1,1,10,2025,1,76,10.0,1000000.0,50015
8466546,1,1,1,10,2025,1,70,10.0,,50020
8466550,1,3,1,10,2025,2,13,4.0,,50029
8466551,1,2,1,10,2025,1,43,4.0,1200000.0,50031
8466557,1,1,1,10,2025,2,49,8.0,2200000.0,50040
8466557,1,3,1,10,2025,1,21,5.0,1663500.0,50042
8466560,1,1,1,10,2025,1,43,5.0,1500000.0,50046
8466560,1,2,1,10,2025,2,39,5.0,,50047
8466560,1,3,1,10,2025,2,24,8.0,,50048
8466560,1,4,1,10,2025,2,19,10.0,,50049
8466563,1,1,1,10,2025,2,56,6.0,600000.0,50054
8466564,1,1,1,10,2025,1,52,4.0,600000.0,50056
8466564,1,3,1,10,2025,1,14,4.0,,50058
8466565,1,5,1,10,2025,2,9,3.0,,50063
8466567,1,4,1,10,2025,1,8,3.0,,50070
8466570,1,1,1,10,2025,1,63,3.0,1200000.0,50076
8466570,1,2,1,10,2025,2,55,5.0,420000.0,50077
8466575,1,2,1,10,2025,2,35,5.0,1423000.0,50089
8466575,1,3,1,10,2025,1,19,5.0,1400000.0,50090
8466575,1,5,1,10,2025,1,10,5.0,,50092
8466576,1,2,1,10,2025,1,44,5.0,2400000.0,50094
8466576,1,6,1,10,2025,1,5,3.0,,50098
8466577,1,2,1,10,2025,1,41,4.0,1423000.0,50100
8466577,1,3,1,10,2025,1,18,3.0,1000000.0,50101
8466577,1,4,1,10,2025,2,11,4.0,,50102
8466581,1,1,1,10,2025,2,53,3.0,650000.0,50111
8466583,1,2,1,10,2025,1,52,3.0,1750000.0,50117
8466584,1,1,1,10,2025,2,41,3.0,,50119
8466585,1,1,1,10,2025,2,69,3.0,,50121
8466587,1,2,1,10,2025,1,13,4.0,,50125
8466589,1,1,1,10,2025,2,29,4.0,1000000.0,50127
8466589,1,3,1,10,2025,2,14,4.0,,50129
8466591,1,1,1,10,2025,1,40,5.0,1800000.0,50132
8466591,1,2,1,10,2025,1,16,5.0,,50133
8466593,1,1,1,10,2025,1,45,4.0,1200000.0,50137
8466598,1,2,1,10,2025,1,26,4.0,1300000.0,50148
8466599,1,2,1,10,2025,2,35,5.0,800000.0,50150
8466602,1,1,1,10,2025,2,23,3.0,900000.0,50154
8466603,1,2,1,10,2025,1,53,3.0,1500000.0,50157
8466604,1,2,1,10,2025,2,16,4.0,,50159
8466606,1,1,1,10,2025,2,57,3.0,,50162
8466606,1,3,1,10,2025,1,15,4.0,,50164
8466607,1,1,1,10,2025,2,27,5.0,,50165
8466607,1,2,1,10,2025,1,5,1.0,,50166
8466608,1,2,1,10,2025,1,10,3.0,,50168
8466609,1,3,1,10,2025,1,14,4.0,,50171
8466613,1,2,1,10,2025,1,13,4.0,,50179
8466615,1,1,1,10,2025,1,64,3.0,1750000.0,50182
8466615,1,2,1,10,2025,2,57,3.0,,50183
8466616,1,1,1,10,2025,1,33,3.0,1200000.0,50184
8466616,1,2,1,10,2025,2,27,4.0,,50185
8466618,1,2,1,10,2025,2,57,3.0,,50190
8466619,1,2,1,10,2025,2,25,5.0,,50192
8466621,1,1,1,10,2025,2,42,3.0,1500000.0,50197
8466622,1,1,1,10,2025,2,75,3.0,,50200
8466622,1,2,1,10,2025,2,54,3.0,1200000.0,50201
8466624,1,3,1,10,2025,2,8,3.0,,50207
8466628,1,2,1,10,2025,2,1,,,50217
8466629,1,1,1,10,2025,2,28,5.0,,50218
8466629,1,3,1,10,2025,1,9,3.0,,50220
8466630,1,3,1,10,2025,1,5,2.0,,50224
8466631,1,1,1,10,2025,2,32,8.0,,50226
8466631,1,3,1,10,2025,2,8,3.0,,50228
8466633,1,2,1,10,2025,1,14,5.0,,50231
8466635,1,1,1,10,2025,2,58,3.0,,50233
8466636,1,2,1,10,2025,1,1,,,50236
8466638,1,1,1,10,2025,1,46,3.0,2050000.0,50240
8466638,1,3,1,10,2025,1,5,1.0,,50242
8466640,1,1,1,10,2025,2,62,3.0,,50246
8466643,1,1,1,10,2025,1,77,3.0,,50250
8466644,1,2,1,10,2025,2,23,5.0,,50252
8466645,1,3,1,10,2025,2,16,5.0,,50257
8466650,1,1,1,10,2025,1,20,5.0,1500000.0,50267
8466651,1,1,1,10,2025,1,57,3.0,1500000.0,50270
8466651,1,2,1,10,2025,2,48,4.0,,50271
8466653,1,1,1,10,2025,1,69,3.0,1720000.0,50273
8466657,1,1,1,10,2025,2,43,5.0,700000.0,50283
8466657,1,2,1,10,2025,1,8,3.0,,50284
8466659,1,1,1,10,2025,2,25,5.0,,50287
8466660,1,1,1,10,2025,1,75,3.0,1200000.0,50288
8466660,1,2,1,10,2025,2,70,3.0,,50289
8466661,1,3,1,10,2025,1,3,1.0,,50292
8466668,1,4,1,10,2025,2,4,2.0,,50312
8466670,1,5,1,10,2025,2,10,3.0,,50317
8466670,1,6,1,10,2025,1,5,2.0,,50318
8466671,1,1,1,10,2025,2,25,4.0,,50320
8466671,1,3,1,10,2025,2,4,1.0,,50322
8466673,1,6,1,10,2025,2,7,3.0,,50332
8466674,1,4,1,10,2025,2,31,3.0,,50336
8466676,1,1,1,10,2025,2,55,3.0,,50338
8466676,1,2,1,10,2025,1,54,3.0,3000000.0,50339
8466677,1,1,1,10,2025,2,28,5.0,1250000.0,50341
8466678,1,2,1,10,2025,1,54,4.0,2150000.0,50344
8466678,1,3,1,10,2025,1,7,3.0,,50345
8466683,1,2,1,10,2025,2,65,4.0,550000.0,50350
8466685,1,2,1,10,2025,2,28,5.0,1600000.0,50354
8466685,1,3,1,10,2025,2,18,5.0,,50355
8466688,1,1,1,10,2025,1,29,10.0,,50359
8466688,1,2,1,10,2025,2,32,10.0,2500000.0,50360
8466689,1,1,1,10,2025,2,66,3.0,,50361
8466690,1,1,1,10,2025,2,76,5.0,,50364
8466695,1,2,1,10,2025,2,20,5.0,,50374
8466696,1,3,1,10,2025,2,13,4.0,,50378
8466697,1,2,1,10,2025,1,43,10.0,,50380
8466698,1,1,1,10,2025,2,44,10.0,1500000.0,50382
8466700,1,1,1,10,2025,1,34,3.0,1000000.0,50386
8466701,1,1,1,10,2025,1,56,1.0,600000.0,50388
8466702,1,1,1,10,2025,1,55,5.0,1450000.0,50391
8466704,1,1,1,10,2025,2,81,3.0,,50395
8466708,1,2,1,10,2025,2,27,3.0,,50405
8466709,1,2,1,10,2025,1,25,5.0,800000.0,50408
8466710,1,1,1,10,2025,2,46,9.0,3000000.0,50411
8466710,1,2,1,10,2025,1,51,5.0,1423500.0,50412
8466710,1,3,1,10,2025,1,17,5.0,,50413
8466711,1,1,1,10,2025,2,63,3.0,100000.0,50415
8466713,1,1,1,10,2025,1,23,10.0,,50420
8466713,1,2,1,10,2025,1,26,5.0,3000000.0,50421
8466714,1,4,1,10,2025,1,22,10.0,,50425
8466715,1,1,1,10,2025,1,28,4.0,1200000.0,50426
8466716,1,4,1,10,2025,1,15,4.0,,50431
8466722,1,1,1,10,2025,2,60,10.0,,50438
8466724,1,1,1,10,2025,2,25,10.0,4000000.0,50441
8466725,1,1,1,10,2025,1,63,3.0,,50442
8466726,1,1,1,10,2025,1,33,10.0,6000000.0,50444
8466726,1,3,1,10,2025,2,9,3.0,,50446
8466727,1,3,1,10,2025,1,16,5.0,,50450
8466727,1,4,1,10,2025,1,13,4.0,,50451
8466727,1,5,1,10,2025,2,11,3.0,,50452
8466728,1,1,1,10,2025,2,79,3.0,,50453
8466730,1,1,1,10,2025,1,65,3.0,1200000.0,50456
8466731,1,1,1,10,2025,1,30,4.0,1650000.0,50457
8466732,1,1,1,10,2025,2,53,3.0,,50460
8466732,1,2,1,10,2025,2,33,5.0,1350000.0,50461
8466732,1,5,1,10,2025,1,8,4.0,,50464
8466733,1,1,1,10,2025,1,28,8.0,2100000.0,50466
8466739,1,1,1,10,2025,1,55,4.0,1600000.0,50470
8466740,1,1,1,10,2025,1,44,5.0,1800000.0,50471
8466741,1,1,1,10,2025,2,64,3.0,1000000.0,50472
8466742,1,2,1,10,2025,1,18,10.0,,50474
8466743,1,2,1,10,2025,2,55,3.0,,50477
8466744,1,3,1,10,2025,2,24,5.0,1500000.0,50482
8466746,1,2,1,10,2025,1,84,3.0,,50484
8466747,1,1,1,10,2025,1,78,1.0,,50489
8466747,1,2,1,10,2025,2,77,10.0,,50490
8466749,1,1,1,10,2025,1,61,4.0,,50495
8466750,1,1,1,10,2025,1,67,10.0,,50498
8466751,1,1,1,10,2025,2,60,6.0,2500000.0,50500
8466752,1,3,1,10,2025,2,66,10.0,,50504
8466756,1,1,1,10,2025,1,51,5.0,2000000.0,50513
8466756,1,2,1,10,2025,2,47,10.0,5000000.0,50514
8466757,1,1,1,10,2025,2,52,11.0,5000000.0,50516
8466757,1,2,1,10,2025,1,32,10.0,3000000.0,50517
8466761,1,3,1,10,2025,1,34,5.0,1200000.0,50524
8466763,1,2,1,10,2025,2,60,4.0,,50529
8466763,1,3,1,10,2025,1,21,4.0,700000.0,50530
8466764,1,3,1,10,2025,1,19,8.0,,50533
8466765,1,2,1,10,2025,2,20,6.0,1300000.0,50537
8466766,1,2,1,10,2025,2,70,3.0,400000.0,50540
8466768,1,3,1,10,2025,1,56,3.0,1000000.0,50545
8466770,1,2,1,10,2025,2,13,4.0,,50549
8466780,1,2,1,10,2025,2,20,5.0,,50553
8466783,1,3,1,10,2025,1,61,10.0,2400000.0,50561
8466784,1,2,1,10,2025,1,28,12.0,3000000.0,50563
8466785,1,3,1,10,2025,1,11,4.0,,50566
8466787,1,1,1,10,2025,1,66,5.0,720000.0,50567
8466788,1,2,1,10,2025,1,56,1.0,1500000.0,50570
8466788,1,3,1,10,2025,2,38,5.0,560000.0,50571
8466792,1,2,1,10,2025,2,44,4.0,,50577
8466792,2,1,2,10,2025,2,26,5.0,1500000.0,50579
8466792,2,2,2,10,2025,1,7,3.0,,50580
8466793,1,1,1,10,2025,1,60,3.0,1000000.0,50582
8466793,1,2,1,10,2025,2,54,3.0,,50583
8466793,1,4,1,10,2025,2,30,5.0,,50585
8466793,1,5,1,10,2025,1,12,3.0,,50586
8466795,1,1,1,10,2025,2,75,10.0,,50587
8466795,1,3,1,10,2025,2,25,6.0,2360000.0,50589
8466796,1,1,1,10,2025,1,52,3.0,1200000.0,50590
8466796,1,2,1,10,2025,2,56,3.0,,50591
8466797,1,1,1,10,2025,1,29,4.0,1440000.0,50592
8466797,1,2,1,10,2025,2,43,5.0,,50593
8466798,1,3,1,10,2025,2,16,5.0,,50597
8466799,1,1,1,10,2025,2,57,4.0,,50599
8466800,1,2,1,10,2025,1,29,4.0,1400000.0,50602
8466802,1,1,1,10,2025,2,58,5.0,,50605
8466802,1,2,1,10,2025,1,57,3.0,,50606
8466802,1,4,1,10,2025,2,4,1.0,,50608
8466803,1,1,1,10,2025,2,29,5.0,1423500.0,50610
8466803,1,2,1,10,2025,1,33,8.0,1400000.0,50611
8466803,1,3,1,10,2025,2,9,3.0,,50612
8466804,1,1,1,10,2025,1,53,4.0,1400000.0,50613
8466804,1,2,1,10,2025,1,30,10.0,,50614
8466805,1,2,1,10,2025,2,20,9.0,,50617
8466806,1,2,1,10,2025,2,27,10.0,1400000.0,50619
8466807,1,1,1,10,2025,2,37,5.0,1513500.0,50620
8466808,1,1,1,10,2025,1,44,9.0,3600000.0,50622
8466809,1,2,1,10,2025,1,35,6.0,600000.0,50624
8466813,1,2,1,10,2025,2,51,3.0,,50634
8466814,1,3,1,10,2025,1,13,4.0,,50637
8466814,1,4,1,10,2025,1,13,4.0,,50638
8466817,1,1,1,10,2025,1,44,3.0,1550000.0,50645
8466818,1,1,1,10,2025,1,88,3.0,,50648
8466819,1,1,1,10,2025,1,70,10.0,0.0,50650
8466821,1,2,1,10,2025,2,37,3.0,,50656
8466821,1,3,1,10,2025,1,17,10.0,,50657
8466821,1,4,1,10,2025,1,7,3.0,,50658
8466822,1,2,1,10,2025,2,25,5.0,,50660
8466828,1,1,1,10,2025,1,50,1.0,2700000.0,50664
8466829,1,3,1,10,2025,2,5,2.0,,50668
8466830,1,1,1,10,2025,2,41,3.0,330000.0,50669
8466831,1,2,1,10,2025,2,20,5.0,,50673
8466832,1,3,1,10,2025,1,7,3.0,,50677
8466832,1,4,1,10,2025,1,7,3.0,,50678
8466834,1,1,1,10,2025,1,31,5.0,840000.0,50681
8466834,1,3,1,10,2025,2,0,,,50683
8466837,1,1,1,10,2025,1,55,3.0,750000.0,50686
8466837,1,2,1,10,2025,2,54,3.0,310000.0,50687
8466838,1,4,1,10,2025,2,6,2.0,,50691
8466839,1,1,1,10,2025,1,19,5.0,1500000.0,50692
8466839,1,3,1,10,2025,2,1,,,50694
8466841,1,1,1,10,2025,1,41,3.0,600000.0,50697
8466841,1,2,1,10,2025,2,36,1.0,,50698
8466843,1,2,1,10,2025,1,29,3.0,950000.0,50706
8466844,1,1,1,10,2025,2,77,1.0,,50708
8466844,1,2,1,10,2025,1,100,1.0,,50709
8466846,1,1,1,10,2025,1,45,3.0,700000.0,50712
8466846,1,2,1,10,2025,1,36,3.0,480000.0,50713
8466848,1,2,1,10,2025,2,66,3.0,,50717
8466848,1,3,1,10,2025,1,35,4.0,,50718
8466849,1,3,1,10,2025,2,54,1.0,,50724
8466852,1,2,1,10,2025,2,40,1.0,800000.0,50733
8466852,1,4,1,10,2025,2,8,3.0,,50735
8466853,1,4,1,10,2025,1,11,3.0,,50740
8466854,1,2,1,10,2025,2,44,3.0,,50742
8466855,1,1,1,10,2025,1,24,3.0,400000.0,50743
8466855,1,2,1,10,2025,2,30,4.0,,50744
8466855,1,3,1,10,2025,1,10,3.0,,50745
8466856,1,2,1,10,2025,1,30,5.0,700000.0,50747
8466856,1,3,1,10,2025,2,4,2.0,,50748
8466856,1,4,1,10,2025,1,2,,,50749
8466857,1,2,1,10,2025,2,52,1.0,500000.0,50751
8466858,1,1,1,10,2025,1,62,3.0,700000.0,50754
8466859,1,2,1,10,2025,2,32,3.0,360000.0,50756
8466859,1,3,1,10,2025,1,16,4.0,,50757
8466860,1,2,1,10,2025,1,39,1.0,480000.0,50760
8466860,1,4,1,10,2025,1,15,4.0,360000.0,50762
8466861,1,1,1,10,2025,1,25,3.0,800000.0,50764
8466861,1,3,1,10,2025,1,11,3.0,,50766
8466863,1,1,1,10,2025,1,31,5.0,5000000.0,50770
8466864,1,1,1,10,2025,2,24,3.0,,50772
8466864,1,2,1,10,2025,1,28,3.0,1500000.0,50773
8466865,1,1,1,10,2025,1,24,3.0,1200000.0,50775
8466865,1,2,1,10,2025,2,19,5.0,1200000.0,50776
8466866,1,1,1,10,2025,2,43,3.0,720000.0,50777
8466867,1,4,1,10,2025,2,5,2.0,,50782
8466868,1,2,1,10,2025,2,21,3.0,100000.0,50785
8466868,1,3,1,10,2025,2,5,2.0,,50786
8466870,1,1,1,10,2025,1,34,8.0,1423500.0,50787
8466870,1,2,1,10,2025,2,30,10.0,80000.0,50788
8466870,1,4,1,10,2025,1,3,2.0,,50790
8466871,1,3,1,10,2025,1,13,4.0,,50793
8466875,1,2,1,10,2025,1,25,5.0,1000000.0,50799
8466875,1,4,1,10,2025,1,7,3.0,,50801
8466879,1,1,1,10,2025,1,27,5.0,2500000.0,50806
8466879,1,3,1,10,2025,1,1,,,50808
8466882,1,5,1,10,2025,2,80,1.0,,50821
8466884,1,2,1,10,2025,2,19,7.0,600000.0,50826
8466894,1,1,1,10,2025,2,45,3.0,,50831
8466894,1,2,1,10,2025,2,22,6.0,1400000.0,50832
8466895,1,2,1,10,2025,2,30,5.0,,50836
8466895,1,3,1,10,2025,2,4,2.0,,50837
8466896,1,2,1,10,2025,2,8,3.0,,50839
8466898,1,2,1,10,2025,2,30,5.0,,50843
8466898,1,3,1,10,2025,2,9,3.0,,50844
8466899,1,1,1,10,2025,2,31,10.0,2500000.0,50845
8466901,1,2,1,10,2025,2,35,5.0,,50852
8466901,1,3,1,10,2025,2,11,4.0,,50853
8466902,1,3,1,10,2025,1,19,8.0,400000.0,50856
8466907,1,1,1,10,2025,1,63,3.0,2000000.0,50865
8466908,1,1,1,10,2025,1,55,1.0,1000000.0,50866
8466909,1,1,1,10,2025,2,62,5.0,,50869
8466910,1,1,1,10,2025,1,63,1.0,1100000.0,50872
8466926,1,3,1,10,2025,2,8,3.0,,50880
8466926,1,4,1,10,2025,2,8,3.0,,50881
8466932,1,3,1,10,2025,2,32,5.0,,50889
8466932,1,4,1,10,2025,1,9,3.0,,50890
8466933,1,1,1,10,2025,2,29,3.0,,50893
8466933,1,2,1,10,2025,1,11,3.0,,50894
8466935,1,4,1,10,2025,1,3,1.0,,50899
8466937,1,2,1,10,2025,1,56,4.0,400000.0,50901
8466937,1,3,1,10,2025,2,21,5.0,50000.0,50902
8466940,1,1,1,10,2025,1,44,3.0,700000.0,50904
8466940,1,3,1,10,2025,2,2,,,50906
8466941,1,1,1,10,2025,1,51,1.0,480000.0,50907
8466942,1,3,1,10,2025,1,12,4.0,,50911
8466943,1,1,1,10,2025,2,40,3.0,,50912
8466943,1,6,1,10,2025,2,18,5.0,,50917
8466943,1,7,1,10,2025,2,0,,,50918
8466944,1,1,1,10,2025,1,67,11.0,6800000.0,50920
8466945,1,3,1,10,2025,2,39,10.0,100000.0,50925
8466945,1,5,1,10,2025,1,6,3.0,,50927
8466946,1,2,1,10,2025,2,46,5.0,,50929
8466946,1,3,1,10,2025,2,22,10.0,,50930
8466947,1,2,1,10,2025,2,27,5.0,,50933
8466948,1,2,1,10,2025,2,74,3.0,,50935
8466949,1,1,1,10,2025,1,47,1.0,800000.0,50937
8466949,1,2,1,10,2025,2,44,4.0,710000.0,50938
8466951,1,3,1,10,2025,1,20,5.0,,50944
8466955,1,1,1,10,2025,1,25,5.0,1500000.0,50947
8466955,1,2,1,10,2025,2,23,5.0,750000.0,50948
8466957,1,2,1,10,2025,2,30,5.0,,50950
8466958,1,1,1,10,2025,2,30,5.0,140000.0,50953
8466958,1,3,1,10,2025,1,7,3.0,,50955
8466959,1,1,1,10,2025,2,36,4.0,,50956
8466959,1,2,1,10,2025,1,13,4.0,,50957
8466960,1,1,1,10,2025,2,40,3.0,200000.0,50959
8466960,1,3,1,10,2025,2,17,4.0,,50961
8466961,1,1,1,10,2025,2,40,4.0,80000.0,50965
8466961,1,2,1,10,2025,2,19,5.0,,50966
8466963,1,1,1,10,2025,2,51,3.0,300000.0,50970
8466964,1,1,1,10,2025,2,66,1.0,156000.0,50972
8466967,1,2,1,10,2025,1,34,5.0,800000.0,50978
8466967,1,3,1,10,2025,1,9,3.0,,50979
8466967,2,1,2,10,2025,2,40,5.0,200000.0,50980
8466969,1,1,1,10,2025,2,51,1.0,,50983
8466969,1,2,1,10,2025,1,35,5.0,900000.0,50984
8466970,1,1,1,10,2025,2,62,1.0,150000.0,50986
8466970,1,2,1,10,2025,2,86,1.0,,50987
8466971,1,2,1,10,2025,2,37,5.0,1800000.0,50990
8466971,1,5,1,10,2025,1,13,4.0,,50993
8466972,1,1,1,10,2025,1,63,3.0,600000.0,50995
8466973,1,1,1,10,2025,2,34,5.0,600000.0,50998
8466973,1,3,1,10,2025,2,12,4.0,,51000
8466974,1,3,1,10,2025,1,36,5.0,440000.0,51004
8466974,1,5,1,10,2025,2,19,10.0,,51006
8466975,1,1,1,10,2025,1,62,4.0,300000.0,51007
8466975,1,2,1,10,2025,2,65,3.0,60000.0,51008
8466975,1,3,1,10,2025,1,30,10.0,,51009
8466975,1,6,1,10,2025,2,27,10.0,,51012
8466976,1,1,1,10,2025,1,47,10.0,350000.0,51014
8466978,1,3,1,10,2025,1,40,5.0,1000000.0,51022
8466979,1,1,1,10,2025,1,47,4.0,70000.0,51023
8466980,1,1,1,10,2025,1,41,5.0,600000.0,51025
8466982,1,1,1,10,2025,2,79,1.0,,51031
8466983,1,3,1,10,2025,1,4,1.0,,51035
8466987,1,4,1,10,2025,2,20,5.0,,51047
8466987,1,5,1,10,2025,2,25,10.0,500000.0,51048
8466989,1,4,1,10,2025,1,19,5.0,,51055
8466990,1,3,1,10,2025,2,20,5.0,,51058
8466992,1,2,1,10,2025,2,43,4.0,,51064
8466995,1,1,1,10,2025,1,35,10.0,2000000.0,51070
8466996,1,2,1,10,2025,2,41,4.0,280000.0,51074
8466996,1,3,1,10,2025,2,21,5.0,,51075
8466996,1,4,1,10,2025,1,7,3.0,,51076
8466996,1,6,1,10,2025,1,5,2.0,,51078
8466998,1,2,1,10,2025,2,55,5.0,40000.0,51081
8466999,1,5,1,10,2025,1,6,3.0,,51086
8467000,1,1,1,10,2025,1,27,5.0,640000.0,51087
8467000,1,3,1,10,2025,2,6,3.0,,51089
8467001,1,1,1,10,2025,1,43,3.0,400000.0,51091
8467001,1,2,1,10,2025,2,40,3.0,,51092
8467001,1,4,1,10,2025,2,8,3.0,,51094
8467002,1,2,1,10,2025,2,40,3.0,,51097
8467002,1,3,1,10,2025,2,25,5.0,160000.0,51098
8467002,1,4,1,10,2025,1,23,5.0,500000.0,51099
8467003,1,2,1,10,2025,1,64,3.0,600000.0,51102
8467003,1,5,1,10,2025,2,13,4.0,,51105
8467003,1,7,1,10,2025,1,13,4.0,,51107
8467004,1,3,1,10,2025,2,1,,,51110
8467005,1,1,1,10,2025,1,66,4.0,,51112
8467007,1,1,1,10,2025,1,45,5.0,1200000.0,51114
8467008,1,1,1,10,2025,1,65,13.0,,51116
