directorio,secuencia_p,orden,hogar,regis,per,p3271,p6040,p3042,inglabo,id_registro_original
8446428,1,1,1,10,2025,1,32,12.0,10000000.0,24670
8471904,1,2,1,10,2025,2,22,5.0,1600000.0,62908
8470016,1,1,1,10,2025,1,67,3.0,500000.0,58725
8471557,1,2,1,10,2025,2,47,5.0,300000.0,62211
8466334,1,1,1,10,2025,1,71,4.0,900000.0,49415
8440627,1,1,1,10,2025,2,67,3.0,2000000.0,11032
8471601,1,2,1,10,2025,1,25,5.0,900000.0,62338
8446231,1,3,1,10,2025,2,30,10.0,3100000.0,24115
8439769,1,4,1,10,2025,2,28,5.0,1500000.0,9062
8448436,1,2,1,10,2025,1,52,4.0,1600000.0,29150
8470945,1,3,1,10,2025,1,38,3.0,1500000.0,60992
8467060,1,6,1,10,2025,2,28,8.0,500000.0,51221
8472311,1,2,1,10,2025,1,54,3.0,1423000.0,63751
8437480,1,3,1,10,2025,1,41,3.0,1423500.0,3943
8467927,1,1,1,10,2025,2,21,5.0,500000.0,53418
8467631,1,1,1,10,2025,2,65,10.0,1600000.0,52682
8447346,1,2,1,10,2025,2,22,10.0,3000000.0,26751
8445637,1,1,1,10,2025,2,47,7.0,300000.0,22729
8442794,1,1,1,10,2025,2,51,8.0,300000.0,15939
8446204,1,2,1,10,2025,2,26,10.0,4400000.0,24043
8472566,1,1,1,10,2025,2,25,3.0,1500000.0,64238
8465729,1,1,1,10,2025,2,49,5.0,880000.0,48168
8447499,1,2,1,10,2025,1,24,10.0,1500000.0,27135
8446484,1,1,1,10,2025,1,35,9.0,3000000.0,24808
8440096,1,2,1,10,2025,1,64,10.0,3200000.0,9748
8464777,1,2,1,10,2025,1,45,9.0,2000000.0,46257
8468572,1,3,1,10,2025,2,30,10.0,2500000.0,54965
8447103,1,1,1,10,2025,1,25,4.0,1200000.0,26223
8465102,1,2,1,10,2025,2,40,5.0,1423500.0,47010
8447884,1,2,1,10,2025,2,46,11.0,3000000.0,27938
8446619,1,2,1,10,2025,2,37,11.0,2500000.0,25171
8438401,1,2,1,10,2025,1,28,11.0,7000000.0,5914
8442928,1,1,1,10,2025,1,43,5.0,1800000.0,16267
8440451,1,1,1,10,2025,2,29,10.0,2600000.0,10553
8451884,1,3,1,10,2025,2,50,5.0,1600000.0,37383
8470785,1,1,1,10,2025,1,44,5.0,1423500.0,60620
8468987,1,1,1,10,2025,2,35,5.0,500000.0,55985
8436862,1,1,1,10,2025,2,74,5.0,230000.0,2271
8446239,1,8,1,10,2025,1,47,5.0,1500000.0,24161
8442078,1,4,1,10,2025,1,25,4.0,1200000.0,14225
8447294,1,4,1,10,2025,1,23,5.0,1600000.0,26624
8465635,1,2,1,10,2025,1,30,5.0,2000000.0,47993
8445633,1,3,1,10,2025,2,28,6.0,1423500.0,22720
8473891,1,3,1,10,2025,2,29,12.0,7000000.0,66517
8473073,1,1,1,10,2025,2,39,9.0,1500000.0,65199
8451294,1,1,1,10,2025,1,55,4.0,400000.0,35890
8443102,1,1,1,10,2025,1,64,4.0,400000.0,16726
8448896,1,2,1,10,2025,1,32,10.0,1300000.0,30036
8450009,1,2,1,10,2025,1,70,3.0,1423500.0,32685
8471363,1,1,1,10,2025,2,54,5.0,300000.0,61832
8451287,1,4,1,10,2025,1,40,4.0,1200000.0,35867
8464659,1,1,1,10,2025,2,37,5.0,1000000.0,46005
8443621,1,4,1,10,2025,2,22,5.0,300000.0,18078
8443201,1,3,1,10,2025,1,24,3.0,900000.0,16918
8447400,1,2,1,10,2025,2,64,3.0,690000.0,26907
8465463,1,1,1,10,2025,1,30,10.0,1423500.0,47669
8463964,1,2,1,10,2025,1,44,5.0,1423500.0,44495
8462826,1,1,1,10,2025,1,37,8.0,1423500.0,41847
8440029,1,1,1,10,2025,2,40,5.0,2600000.0,9613
8472208,1,1,1,10,2025,1,59,5.0,5000000.0,63551
8464050,1,5,1,10,2025,1,31,9.0,1423500.0,44671
8442679,1,5,1,10,2025,2,31,11.0,2700000.0,15671
8467770,1,1,1,10,2025,1,46,3.0,1423500.0,53004
8449389,1,1,1,10,2025,2,38,3.0,1300000.0,31117
8462448,1,1,1,10,2025,1,59,3.0,1200000.0,41001
8467519,1,2,1,10,2025,1,60,1.0,300000.0,52390
8464263,1,2,1,10,2025,1,24,5.0,1600000.0,45040
8467252,1,2,1,10,2025,2,44,10.0,3200000.0,51741
8439344,1,2,1,10,2025,2,50,5.0,900000.0,8068
8450020,1,1,1,10,2025,1,37,4.0,2000000.0,32701
8462424,1,1,1,10,2025,1,38,5.0,3000000.0,40956
8467100,1,2,1,10,2025,1,56,5.0,1423500.0,51361
8447080,1,1,1,10,2025,2,24,10.0,3000000.0,26177
8441850,1,2,1,10,2025,1,26,5.0,550000.0,13610
8448496,1,1,1,10,2025,1,61,9.0,2500000.0,29265
8443387,1,2,1,10,2025,1,54,4.0,1100000.0,17461
8464296,1,1,1,10,2025,2,44,10.0,2200000.0,45082
8467069,1,1,1,10,2025,2,35,4.0,1150000.0,51246
8473065,1,2,1,10,2025,1,62,3.0,1500000.0,65189
8467350,1,1,1,10,2025,2,57,5.0,1000000.0,51989
8468291,1,2,1,10,2025,2,29,10.0,3000000.0,54240
8447795,1,1,1,10,2025,2,45,5.0,1423500.0,27716
8441298,1,2,1,10,2025,2,34,12.0,3200000.0,12470
8438824,1,1,1,10,2025,2,30,5.0,1300000.0,6898
8469017,1,2,1,10,2025,2,32,5.0,800000.0,56061
8445338,1,1,1,10,2025,1,24,10.0,2000000.0,22021
8436063,1,1,1,10,2025,2,33,5.0,400000.0,302
8470335,1,1,1,10,2025,1,36,1.0,3050000.0,59492
8462914,1,2,1,10,2025,1,34,10.0,2950000.0,42019
8436815,1,3,1,10,2025,2,25,10.0,1900000.0,2093
8436312,1,2,1,10,2025,2,23,10.0,750000.0,889
8471544,1,3,1,10,2025,1,37,10.0,5000000.0,62173
8452483,1,1,1,10,2025,1,55,5.0,1000000.0,38941
8473877,1,1,1,10,2025,2,49,8.0,2300000.0,66473
8470146,1,2,1,10,2025,1,23,5.0,1423500.0,59044
8467369,1,1,1,10,2025,1,65,3.0,1150000.0,52037
8461857,1,1,1,10,2025,1,32,4.0,300000.0,39589
8450743,1,1,1,10,2025,2,39,5.0,1423500.0,34490
8443856,1,2,1,10,2025,2,37,10.0,1800000.0,18684
8468688,1,1,1,10,2025,2,55,5.0,3000000.0,55233
8444598,1,5,1,10,2025,1,32,5.0,1500000.0,20561
8472460,1,2,1,10,2025,1,30,5.0,1500000.0,64073
8440520,1,1,1,10,2025,1,41,9.0,2847000.0,10717
8442091,1,1,1,10,2025,1,53,5.0,2680000.0,14259
8441110,1,1,1,10,2025,1,41,5.0,2200000.0,12087
8471961,1,1,1,10,2025,2,58,8.0,3000000.0,63002
8445827,1,3,1,10,2025,1,42,4.0,1420000.0,23142
8437235,1,1,1,10,2025,1,62,3.0,1423500.0,3251
8445535,1,2,1,10,2025,1,54,4.0,1600000.0,22497
8447232,1,2,1,10,2025,1,74,3.0,1800000.0,26425
8445938,1,3,1,10,2025,1,27,5.0,350000.0,23374
8440347,1,1,1,10,2025,1,64,5.0,1800000.0,10340
8445216,1,1,1,10,2025,1,66,4.0,1700000.0,21653
8450711,1,2,1,10,2025,2,32,7.0,1600000.0,34418
8466366,1,1,1,10,2025,1,30,5.0,1000000.0,49521
8464256,1,2,1,10,2025,1,45,5.0,1623500.0,45037
8449089,1,1,1,10,2025,2,49,5.0,1423500.0,30409
8470201,1,1,1,10,2025,2,59,5.0,270000.0,59156
8440754,1,4,1,10,2025,1,20,5.0,220000.0,11347
8448866,1,3,1,10,2025,2,45,8.0,800000.0,29989
8467542,1,1,1,10,2025,2,51,8.0,200000.0,52438
8450638,1,1,1,10,2025,2,35,5.0,1600000.0,34241
8437231,1,1,1,10,2025,2,37,4.0,210000.0,3238
8451740,1,1,1,10,2025,2,46,8.0,2300000.0,37019
8466012,1,1,1,10,2025,1,78,3.0,1000000.0,48821
8448180,1,2,1,10,2025,1,25,5.0,1800000.0,28637
8449983,1,2,1,10,2025,1,38,5.0,3000000.0,32630
8439800,1,3,1,10,2025,1,43,6.0,1000000.0,9159
8447479,1,1,1,10,2025,2,33,10.0,200000.0,27092
8468945,1,1,1,10,2025,1,37,9.0,1600000.0,55881
8443991,1,1,1,10,2025,1,31,11.0,8000000.0,19007
8462934,1,1,1,10,2025,1,29,5.0,2100000.0,42057
8469640,1,1,1,10,2025,2,35,5.0,120000.0,57757
8436659,1,1,1,10,2025,1,44,5.0,1423500.0,1731
8449110,1,1,1,10,2025,1,25,8.0,1000000.0,30454
8440044,1,1,1,10,2025,2,32,12.0,4500000.0,9649
8462119,1,1,1,10,2025,1,36,10.0,1423500.0,40283
8442234,1,4,1,10,2025,1,31,9.0,2600000.0,14631
8442051,1,1,1,10,2025,2,65,11.0,6000000.0,14153
8443536,1,3,1,10,2025,1,20,5.0,440000.0,17846
8472136,1,4,1,10,2025,1,71,5.0,1500000.0,63382
8451746,1,1,1,10,2025,2,57,11.0,4000000.0,37039
8470882,1,2,1,10,2025,1,26,5.0,1500000.0,60856
8469043,1,1,1,10,2025,1,33,4.0,1300000.0,56130
8466833,1,1,1,10,2025,1,79,3.0,750000.0,50679
8450722,1,2,1,10,2025,2,44,5.0,1400000.0,34447
8466040,1,1,1,10,2025,1,51,3.0,2480000.0,48864
8465518,1,1,1,10,2025,1,55,3.0,1500000.0,47780
8446074,1,1,1,10,2025,2,67,11.0,15000000.0,23712
8464647,1,1,1,10,2025,2,64,3.0,250000.0,45962
8444587,1,1,1,10,2025,2,60,3.0,1450000.0,20536
8446556,1,2,1,10,2025,1,45,8.0,7800000.0,24968
8441568,1,1,1,10,2025,2,38,10.0,2500000.0,13048
8470796,1,1,1,10,2025,1,57,5.0,1423500.0,60660
8469971,1,2,1,10,2025,2,36,12.0,25600000.0,58601
8469472,1,2,1,10,2025,1,46,4.0,1350000.0,57280
8440235,1,1,1,10,2025,2,27,8.0,350000.0,10064
8436689,1,3,1,10,2025,1,48,5.0,1800000.0,1809
8467784,1,2,1,10,2025,1,29,4.0,900000.0,53037
8469499,1,2,1,10,2025,2,38,10.0,4000000.0,57354
8471478,1,2,1,10,2025,1,44,6.0,1600000.0,62066
8466763,1,3,1,10,2025,1,21,4.0,700000.0,50530
8442320,1,3,1,10,2025,1,43,5.0,1600000.0,14846
8465881,1,1,1,10,2025,1,50,3.0,1500000.0,48551
8444644,1,1,1,10,2025,2,76,3.0,200000.0,20681
8436643,1,4,1,10,2025,1,77,3.0,1200000.0,1697
8441977,1,1,1,10,2025,1,29,8.0,600000.0,14007
8439839,1,1,1,10,2025,2,32,5.0,1300000.0,9272
8472181,1,1,1,10,2025,1,34,3.0,700000.0,63481
8464428,1,1,1,10,2025,2,56,5.0,200000.0,45416
8440800,1,3,1,10,2025,1,29,5.0,600000.0,11464
8470421,1,3,1,10,2025,1,24,5.0,200000.0,59690
8461794,1,1,1,10,2025,2,58,8.0,1423500.0,39411
8437848,1,3,1,10,2025,1,33,4.0,400000.0,4704
8467875,1,1,1,10,2025,1,44,11.0,7115000.0,53289
8449095,1,2,1,10,2025,2,37,10.0,1423500.0,30420
8466806,1,2,1,10,2025,2,27,10.0,1400000.0,50619
8451790,1,2,1,10,2025,2,33,5.0,1500000.0,37161
8451758,1,2,1,10,2025,2,40,9.0,1423500.0,37071
8467816,1,1,1,10,2025,1,35,4.0,800000.0,53109
8446633,1,1,1,10,2025,1,36,11.0,1423500.0,25202
8444375,1,2,1,10,2025,2,29,10.0,1600000.0,19969
8447027,1,1,1,10,2025,2,50,5.0,720000.0,26046
8467694,1,1,1,10,2025,2,34,8.0,750000.0,52828
8451390,1,1,1,10,2025,1,73,3.0,1650000.0,36148
8445220,1,1,1,10,2025,2,24,5.0,500000.0,21667
8447835,1,1,1,10,2025,2,30,10.0,2847000.0,27841
8465741,1,1,1,10,2025,1,54,10.0,3400000.0,48200
8467538,1,1,1,10,2025,2,43,5.0,1500000.0,52429
8464107,1,1,1,10,2025,1,26,10.0,4000000.0,44765
8470280,1,1,1,10,2025,2,27,5.0,1000000.0,59351
8468598,1,1,1,10,2025,2,59,5.0,800000.0,55016
8473281,1,2,1,10,2025,1,43,5.0,1800000.0,65594
8451169,1,1,1,10,2025,2,37,5.0,600000.0,35546
8468103,1,1,1,10,2025,1,34,5.0,1700000.0,53850
8470549,1,3,1,10,2025,2,26,8.0,1800000.0,59988
8442702,1,1,1,10,2025,2,55,4.0,450000.0,15729
8470721,1,1,1,10,2025,1,42,10.0,2500000.0,60401
8442055,1,1,1,10,2025,2,59,3.0,600000.0,14167
8464451,1,4,1,10,2025,1,21,5.0,1423500.0,45499
8469570,1,1,1,10,2025,1,57,5.0,1900000.0,57552
8443801,1,2,1,10,2025,1,74,11.0,10000000.0,18533
8438770,1,1,1,10,2025,2,58,10.0,6237000.0,6771
8446104,1,3,1,10,2025,2,36,8.0,2000000.0,23788
8466311,1,1,1,10,2025,1,26,11.0,7100000.0,49360
8461793,1,2,1,10,2025,1,19,5.0,600000.0,39410
8443732,1,2,1,10,2025,2,31,12.0,2700000.0,18353
8436763,1,1,1,10,2025,2,27,5.0,1423500.0,1996
8449510,1,2,1,10,2025,2,53,5.0,150000.0,31424
8469862,1,1,1,10,2025,1,44,5.0,1583500.0,58325
8438039,1,1,1,10,2025,1,47,10.0,800000.0,5087
8464020,1,4,1,10,2025,2,28,5.0,1723500.0,44602
8441932,1,1,1,10,2025,1,31,5.0,1800000.0,13877
8462065,1,3,1,10,2025,1,63,3.0,450000.0,40162
8462458,1,2,1,10,2025,1,57,4.0,500000.0,41025
8448414,1,1,1,10,2025,1,61,12.0,9823000.0,29097
8471196,1,1,1,10,2025,1,60,10.0,7000000.0,61501
8438944,1,2,1,10,2025,2,31,10.0,2300000.0,7143
8467003,1,2,1,10,2025,1,64,3.0,600000.0,51102
8463479,1,5,1,10,2025,1,32,10.0,2500000.0,43405
8447419,1,5,1,10,2025,2,18,5.0,1400000.0,26950
8444016,1,1,1,10,2025,2,36,5.0,1700000.0,19081
8438260,1,3,1,10,2025,1,19,10.0,1050000.0,5532
8465673,1,1,1,10,2025,1,54,11.0,7500000.0,48092
8465183,1,2,1,10,2025,2,35,5.0,1800000.0,47143
8446039,1,5,1,10,2025,1,25,5.0,1850000.0,23642
8467549,1,1,1,10,2025,1,43,10.0,4000000.0,52449
8440072,1,1,1,10,2025,2,34,9.0,1900000.0,9705
8473026,1,1,1,10,2025,2,62,3.0,700000.0,65125
8463183,1,2,1,10,2025,1,34,5.0,1600000.0,42574
8472087,1,1,1,10,2025,2,51,4.0,900000.0,63265
8436040,1,1,1,10,2025,1,29,10.0,6260000.0,253
8472633,1,1,1,10,2025,1,42,6.0,1500000.0,64374
8451025,1,1,1,10,2025,1,59,3.0,300000.0,35193
8469977,1,2,1,10,2025,1,29,5.0,1423500.0,58622
8436449,1,1,1,10,2025,1,70,3.0,1750000.0,1175
8466557,1,1,1,10,2025,2,49,8.0,2200000.0,50040
8451733,1,1,1,10,2025,1,35,4.0,2000000.0,36996
8468366,1,1,1,10,2025,2,46,8.0,1425000.0,54426
8469867,1,2,1,10,2025,1,44,12.0,8000000.0,58337
8471166,1,1,1,10,2025,1,60,3.0,4000000.0,61463
8465833,1,2,1,10,2025,2,50,5.0,1500000.0,48423
8451838,1,1,1,10,2025,1,60,8.0,1500000.0,37272
8436695,1,1,1,10,2025,1,38,3.0,2200000.0,1826
8463236,1,3,1,10,2025,1,37,9.0,2100000.0,42712
8436598,1,1,1,10,2025,1,27,8.0,1423000.0,1568
8445297,1,2,1,10,2025,1,51,1.0,240000.0,21918
8448769,1,2,1,10,2025,2,24,5.0,1600000.0,29847
8445270,1,1,1,10,2025,1,34,5.0,450000.0,21825
8437012,1,2,1,10,2025,2,44,5.0,2190000.0,2739
8463610,1,2,1,10,2025,2,30,10.0,5200000.0,43683
8450107,1,2,1,10,2025,1,47,1.0,600000.0,32927
8438981,1,1,1,10,2025,1,40,11.0,40000000.0,7226
8443889,1,1,1,10,2025,1,55,5.0,1423500.0,18758
8468009,1,2,1,10,2025,1,47,5.0,1000000.0,53624
8462209,1,1,1,10,2025,1,28,4.0,1000000.0,40500
8473386,1,1,1,10,2025,1,21,5.0,1200000.0,65795
8438937,1,2,1,10,2025,1,40,5.0,1800000.0,7127
8441600,1,1,1,10,2025,2,44,8.0,2700000.0,13116
8466322,1,1,1,10,2025,1,74,3.0,400000.0,49372
8443595,1,3,1,10,2025,1,28,8.0,1900000.0,17994
8442462,1,1,1,10,2025,1,33,10.0,1000000.0,15185
8451879,1,3,1,10,2025,2,66,3.0,1400000.0,37373
8438772,1,2,1,10,2025,2,62,10.0,5000000.0,6774
8440456,1,1,1,10,2025,1,42,6.0,1423500.0,10563
8447543,1,3,1,10,2025,1,20,10.0,1423500.0,27203
8467181,1,1,1,10,2025,2,56,3.0,1550000.0,51585
8470717,1,1,1,10,2025,2,52,3.0,1700000.0,60397
8447746,1,1,1,10,2025,2,59,8.0,3500000.0,27609
8450259,1,1,1,10,2025,1,80,3.0,700000.0,33311
8466074,1,1,1,10,2025,1,57,5.0,2300000.0,48912
8438370,1,3,1,10,2025,1,60,4.0,3200000.0,5833
8461814,1,2,1,10,2025,2,43,3.0,250000.0,39467
8448021,1,1,1,10,2025,1,48,6.0,2000000.0,28280
8464836,1,1,1,10,2025,1,48,10.0,4000000.0,46357
8466525,1,1,1,10,2025,2,64,4.0,600000.0,49985
8448771,1,3,1,10,2025,1,22,5.0,150000.0,29851
8452047,1,1,1,10,2025,2,56,3.0,300000.0,37795
8450290,1,1,1,10,2025,2,35,10.0,2000000.0,33383
8469257,1,1,1,10,2025,1,41,4.0,1423500.0,56702
8437631,1,2,1,10,2025,2,61,5.0,800000.0,4237
8451640,1,2,1,10,2025,2,44,11.0,13000000.0,36734
8451852,1,1,1,10,2025,2,30,5.0,1120000.0,37310
8452461,1,1,1,10,2025,2,28,10.0,5000000.0,38895
8439366,1,1,1,10,2025,1,41,10.0,4500000.0,8119
8445658,1,1,1,10,2025,1,59,3.0,1823500.0,22779
8448478,1,2,1,10,2025,2,22,10.0,1423500.0,29222
8463032,1,2,1,10,2025,1,34,5.0,4000000.0,42271
8440737,1,1,1,10,2025,1,56,4.0,700000.0,11296
8470523,1,3,1,10,2025,1,27,11.0,4100000.0,59919
8437708,1,1,1,10,2025,2,56,11.0,6300000.0,4412
8441119,1,1,1,10,2025,1,63,3.0,1200000.0,12117
8443432,1,1,1,10,2025,1,21,4.0,700000.0,17566
8469468,1,1,1,10,2025,2,52,5.0,1423500.0,57264
8463547,1,2,1,10,2025,2,67,3.0,320000.0,43553
8437052,1,1,1,10,2025,2,68,5.0,300000.0,2832
8440379,1,4,1,10,2025,2,34,8.0,1600000.0,10419
8450510,1,1,1,10,2025,1,51,3.0,1423500.0,33888
8446349,1,1,1,10,2025,2,24,10.0,6583000.0,24495
8465645,1,2,1,10,2025,1,52,3.0,1680000.0,48018
8465762,1,2,1,10,2025,2,27,10.0,1200000.0,48254
8445276,1,2,1,10,2025,2,61,5.0,1423500.0,21848
8446473,1,3,1,10,2025,2,21,8.0,2500000.0,24786
8443998,1,1,1,10,2025,2,41,8.0,1500000.0,19027
8446531,1,2,1,10,2025,2,51,1.0,120000.0,24905
8472069,1,1,1,10,2025,1,34,5.0,1700000.0,63227
8447542,1,1,1,10,2025,2,45,5.0,1423500.0,27200
8463532,1,2,1,10,2025,2,55,10.0,3000000.0,43521
8446688,1,1,1,10,2025,2,33,11.0,5800000.0,25330
8468814,1,2,1,10,2025,2,31,10.0,1900000.0,55568
8447731,1,1,1,10,2025,2,29,10.0,1600000.0,27596
8436101,1,1,1,10,2025,1,29,5.0,1423500.0,393
8436932,1,1,1,10,2025,1,42,8.0,1800000.0,2526
8438042,1,1,1,10,2025,1,32,10.0,1500000.0,5097
8442239,1,2,1,10,2025,2,49,4.0,1800000.0,14643
8471131,1,1,1,10,2025,1,68,10.0,4000000.0,61449
8450706,1,1,1,10,2025,2,39,5.0,300000.0,34407
8439027,1,2,1,10,2025,1,38,10.0,1423500.0,7326
8468754,1,1,1,10,2025,2,44,5.0,1400000.0,55412
8448517,1,3,1,10,2025,2,40,10.0,3500000.0,29306
8465862,1,1,1,10,2025,2,31,8.0,800000.0,48501
8464301,1,2,1,10,2025,2,61,10.0,1400000.0,45100
8450990,1,3,1,10,2025,2,20,5.0,420000.0,35133
8438332,1,2,1,10,2025,1,41,5.0,1500000.0,5742
8463431,1,1,1,10,2025,1,71,5.0,700000.0,43275
8465421,1,1,1,10,2025,2,52,3.0,800000.0,47581
8446770,1,3,1,10,2025,1,32,10.0,3000000.0,25460
8468269,1,1,1,10,2025,2,68,5.0,250000.0,54194
8465250,1,2,1,10,2025,2,17,5.0,500000.0,47326
8451219,1,2,1,10,2025,2,48,9.0,1423000.0,35701
8464664,1,1,1,10,2025,2,40,10.0,1900000.0,46019
8469407,1,1,1,10,2025,1,39,5.0,1423500.0,57123
8463800,1,4,1,10,2025,2,19,5.0,1423500.0,44138
8449366,1,1,1,10,2025,2,55,8.0,900000.0,31054
8443414,1,6,1,10,2025,1,25,8.0,1950000.0,17527
8439645,1,3,1,10,2025,2,29,4.0,100000.0,8782
8469318,1,1,1,10,2025,1,65,10.0,5640000.0,56896
8469852,1,1,1,10,2025,1,34,4.0,2000000.0,58296
8446932,1,5,1,10,2025,1,72,3.0,2200000.0,25854
8449798,1,3,1,10,2025,2,17,5.0,1600000.0,32133
8450723,1,2,1,10,2025,1,44,3.0,1400000.0,34450
8438502,1,1,1,10,2025,1,37,5.0,1423500.0,6166
8467376,1,2,1,10,2025,1,57,10.0,4000000.0,52058
8465551,1,1,1,10,2025,2,35,10.0,2000000.0,47850
8462438,1,1,1,10,2025,1,46,5.0,1200000.0,40987
8451012,1,2,1,10,2025,1,42,5.0,600000.0,35173
8468381,1,2,1,10,2025,1,42,4.0,1300000.0,54481
8470594,1,4,1,10,2025,2,29,10.0,3600000.0,60113
8438626,1,3,1,10,2025,2,24,10.0,2800000.0,6462
8447179,1,1,1,10,2025,1,82,3.0,1500000.0,26301
8470612,1,1,1,10,2025,2,28,8.0,2247000.0,60158
8471068,1,1,1,10,2025,2,31,10.0,3700000.0,61281
8472048,1,1,1,10,2025,2,25,8.0,1500000.0,63177
8467910,1,1,1,10,2025,2,67,3.0,1000000.0,53369
8472289,1,1,1,10,2025,2,24,8.0,1423500.0,63715
8468164,1,1,1,10,2025,2,32,10.0,3100000.0,53978
8446386,1,3,1,10,2025,1,23,10.0,4500000.0,24579
8437344,1,1,1,10,2025,1,21,5.0,1423500.0,3587
8447007,1,1,1,10,2025,1,23,10.0,1900000.0,26007
8467554,1,1,1,10,2025,2,59,4.0,500000.0,52461
8470484,1,2,1,10,2025,1,61,9.0,2500000.0,59847
8449233,1,1,1,10,2025,1,45,3.0,800000.0,30681
8446239,1,10,1,10,2025,2,44,3.0,100000.0,24163
8445313,1,1,1,10,2025,2,36,1.0,800000.0,21960
8467176,1,1,1,10,2025,1,37,10.0,1423500.0,51574
8438256,1,3,1,10,2025,1,23,10.0,1423000.0,5518
8465561,1,1,1,10,2025,2,37,5.0,1423000.0,47874
8451353,1,1,1,10,2025,1,71,3.0,375000.0,36040
8462052,1,1,1,10,2025,1,85,1.0,500000.0,40132
8447442,1,1,1,10,2025,1,53,4.0,2183500.0,26995
8463995,1,3,1,10,2025,1,34,9.0,4000000.0,44561
8462888,1,1,1,10,2025,1,57,5.0,1500000.0,41964
8448229,1,1,1,10,2025,2,37,3.0,920000.0,28778
8439243,1,3,1,10,2025,1,27,10.0,1423500.0,7814
8441964,1,1,1,10,2025,1,28,6.0,6000000.0,13968
8466509,1,1,1,10,2025,1,43,5.0,1000000.0,49942
8464049,1,2,1,10,2025,1,22,5.0,1423500.0,44665
8440524,1,1,1,10,2025,2,31,10.0,4400000.0,10727
8471646,1,2,1,10,2025,2,25,10.0,1600000.0,62386
8442336,1,1,1,10,2025,1,62,4.0,2000000.0,14889
8469389,1,1,1,10,2025,2,26,4.0,600000.0,57076
8465040,1,2,1,10,2025,1,59,1.0,1300000.0,46852
8438583,1,1,1,10,2025,1,36,12.0,7000000.0,6359
8472335,1,1,1,10,2025,1,57,9.0,1000000.0,63809
8448525,1,2,1,10,2025,2,26,10.0,400000.0,29327
8444720,1,1,1,10,2025,1,61,3.0,1500000.0,20884
8464318,1,2,1,10,2025,2,51,10.0,1900000.0,45158
8445496,1,1,1,10,2025,1,36,5.0,1423500.0,22393
8438150,2,1,2,10,2025,2,50,5.0,60000.0,5300
8461949,1,1,1,10,2025,1,35,4.0,850000.0,39845
8469551,1,1,1,10,2025,1,82,1.0,1250000.0,57497
8451479,1,1,1,10,2025,1,32,3.0,1423500.0,36354
8436724,1,1,1,10,2025,1,48,4.0,1600000.0,1904
8450555,1,3,1,10,2025,2,45,3.0,1700000.0,34024
8443058,1,2,1,10,2025,2,58,10.0,2500000.0,16615
8469650,1,2,1,10,2025,2,72,1.0,75000.0,57791
8439596,1,1,1,10,2025,1,38,5.0,2000000.0,8652
8443412,1,1,1,10,2025,2,33,10.0,5990000.0,17516
8438593,1,1,1,10,2025,2,55,3.0,300000.0,6388
8468681,1,2,1,10,2025,2,46,10.0,4000000.0,55219
8469211,1,4,1,10,2025,1,16,5.0,900000.0,56599
8448182,1,1,1,10,2025,2,57,6.0,1000000.0,28643
8441872,1,5,1,10,2025,1,48,5.0,2123500.0,13695
8436554,1,3,1,10,2025,2,49,10.0,3800000.0,1461
8445502,1,1,1,10,2025,2,61,10.0,3600000.0,22402
8442025,1,1,1,10,2025,1,69,1.0,680000.0,14119
8438688,1,1,1,10,2025,1,71,10.0,6000000.0,6601
8447951,1,1,1,10,2025,1,61,3.0,1900000.0,28122
8436166,1,1,1,10,2025,1,52,6.0,3200000.0,535
8450961,1,1,1,10,2025,1,36,5.0,1423500.0,35041
8463657,1,1,1,10,2025,1,68,3.0,400000.0,43795
8447448,1,3,1,10,2025,1,35,10.0,3200000.0,27006
8467703,1,6,1,10,2025,2,24,10.0,3500000.0,52848
8469645,1,1,1,10,2025,2,25,8.0,2500000.0,57773
8466382,1,1,1,10,2025,1,54,1.0,700000.0,49565
8438799,1,2,1,10,2025,1,28,10.0,3000000.0,6850
8447870,1,1,1,10,2025,1,71,5.0,1500000.0,27912
8463051,1,1,1,10,2025,2,18,5.0,1400000.0,42311
8452368,1,1,1,10,2025,1,36,5.0,1500000.0,38622
8438931,1,1,1,10,2025,1,84,5.0,2400000.0,7119
8462290,1,1,1,10,2025,1,48,3.0,700000.0,40659
8472137,1,3,1,10,2025,1,29,9.0,1000000.0,63386
8437311,1,1,1,10,2025,2,65,3.0,400000.0,3486
8439091,1,2,1,10,2025,1,31,9.0,1500000.0,7490
8444411,1,1,1,10,2025,1,61,11.0,6200000.0,20064
8470693,2,1,2,10,2025,1,60,3.0,1100000.0,60348
8448400,1,3,1,10,2025,1,24,10.0,1500000.0,29064
8468383,1,3,1,10,2025,2,29,5.0,600000.0,54493
8450928,1,1,1,10,2025,2,33,1.0,500000.0,34951
8442862,1,1,1,10,2025,2,22,5.0,400000.0,16115
8473689,1,1,1,10,2025,1,42,4.0,1600000.0,66098
8445487,1,1,1,10,2025,1,45,5.0,2300000.0,22372
8469941,1,1,1,10,2025,2,30,5.0,2400000.0,58524
8450536,1,1,1,10,2025,2,33,11.0,8247500.0,33971
8452458,1,1,1,10,2025,1,42,10.0,3247000.0,38885
8463881,1,1,1,10,2025,2,32,8.0,4173000.0,44312
8469279,1,4,1,10,2025,1,40,3.0,650000.0,56771
8440275,1,1,1,10,2025,2,37,9.0,1300000.0,10172
8437112,1,1,1,10,2025,1,33,4.0,2352000.0,2974
