per;mes;orden;hogar;p3271;p6040;p6050;p6083;p3042;inglabo;rama2d_r4
2025;12;1;1;1;30;1;2;4;;
2025;12;2;1;2;22;2;2;4;;
2025;12;3;1;2;6;3;1;2;;
2025;12;4;1;1;2;3;1;;;
2025;12;1;1;2;44;1;2;5;300000;38
2025;12;2;1;1;42;2;3;5;300000;38
2025;12;3;1;1;25;3;1;5;1623500;20
2025;12;4;1;1;22;3;1;8;250000;56
2025;12;5;1;1;85;4;3;1;;
2025;12;1;1;1;41;1;2;10;300000;95
2025;12;1;1;2;28;1;2;10;3700000;65
2025;12;2;1;1;28;2;2;8;1600000;23
2025;12;1;1;1;30;1;2;9;1423500;62
2025;12;2;1;2;23;2;2;10;1750000;85
2025;12;3;1;1;0;3;1;;;
2025;12;1;1;1;58;1;3;3;;
2025;12;2;1;2;60;2;3;5;1400000;97
2025;12;1;1;2;39;1;2;8;1423500;82
2025;12;2;1;1;20;3;1;8;;
2025;12;3;1;1;56;9;3;5;3000000;36
2025;12;1;1;2;37;1;2;5;;
2025;12;2;1;1;17;3;1;5;;
2025;12;3;1;1;8;3;1;3;;
2025;12;1;1;1;57;1;3;4;1210000;47
2025;12;2;1;2;48;2;2;3;1423500;47
2025;12;3;1;2;16;3;1;5;;
2025;12;4;1;2;15;3;1;4;;
2025;12;1;1;1;31;1;2;5;1423500;45
2025;12;2;1;2;24;2;2;8;;
2025;12;3;1;1;4;3;1;1;;
2025;12;1;1;1;57;1;2;3;;
2025;12;2;1;1;29;3;2;13;4000000;85
2025;12;3;1;2;21;3;2;10;;
2025;12;1;1;1;46;1;2;8;1423500;45
2025;12;2;1;2;53;2;3;8;1800000;97
2025;12;3;1;2;21;3;1;10;2000000;46
2025;12;4;1;2;15;3;1;5;;
2025;12;1;1;2;47;1;3;5;420000;97
2025;12;1;1;2;51;1;3;3;;
2025;12;2;1;1;29;3;1;5;1600000;45
2025;12;1;1;2;35;1;2;5;2500000;68
2025;12;2;1;1;14;3;1;4;;
2025;12;3;1;2;12;3;1;3;;
2025;12;1;1;2;73;1;3;11;;
2025;12;2;1;1;42;3;1;12;5600000;85
2025;12;3;1;2;16;13;2;3;;
2025;12;1;1;2;71;1;3;3;;
2025;12;2;1;2;27;8;2;5;;
2025;12;3;1;1;11;9;1;3;;
2025;12;4;1;1;32;9;2;10;1700000;47
2025;12;1;1;2;66;1;3;3;1420000;88
2025;12;2;1;1;69;2;2;3;800000;7
2025;12;1;1;2;41;1;2;4;400000;88
2025;12;2;1;2;21;3;1;5;;
2025;12;3;1;1;19;3;1;4;;
2025;12;1;1;2;81;1;3;4;;
2025;12;2;1;1;56;3;1;5;;
2025;12;3;1;1;53;3;1;10;;
2025;12;4;1;1;27;8;2;10;;
2025;12;1;1;2;23;1;3;8;300000;97
2025;12;1;1;2;30;1;2;10;350000;96
2025;12;2;1;1;39;2;2;5;1500000;47
2025;12;3;1;2;16;3;1;5;;
2025;12;4;1;2;9;3;1;3;;
2025;12;5;1;2;18;13;2;5;;
2025;12;1;1;2;30;1;2;5;1400000;10
2025;12;2;1;1;23;2;2;5;800000;49
2025;12;3;1;2;12;3;1;4;;
2025;12;4;1;2;9;3;1;3;;
2025;12;1;1;2;33;1;2;5;120000;56
2025;12;2;1;1;17;3;1;4;700000;7
2025;12;3;1;1;14;3;1;4;;
2025;12;4;1;1;13;3;1;4;;
2025;12;5;1;2;12;3;1;4;;
2025;12;6;1;1;8;3;1;3;;
2025;12;1;1;2;42;1;3;3;;
2025;12;1;1;2;68;1;3;11;;
2025;12;1;1;2;39;1;2;4;;
2025;12;2;1;1;12;3;1;4;;
2025;12;3;1;2;7;3;1;3;;
2025;12;1;1;1;44;1;3;8;2200000;14
2025;12;2;1;2;27;3;2;10;1619000;85
2025;12;1;1;2;40;1;2;5;1200000;14
2025;12;2;1;2;22;3;1;10;;
2025;12;1;1;2;65;1;3;10;1900000;86
2025;12;1;1;2;75;1;3;8;;
2025;12;2;1;2;77;6;3;5;;
2025;12;3;1;1;44;9;1;11;3000000;55
2025;12;1;1;2;80;1;3;4;;
2025;12;2;1;2;48;3;1;10;;
2025;12;3;1;2;19;8;1;10;;
2025;12;4;1;1;49;3;1;5;;
2025;12;5;1;1;18;8;2;5;;
2025;12;1;1;2;70;1;3;5;1500000;56
2025;12;2;1;1;38;3;1;5;1423500;80
2025;12;1;1;2;53;1;3;5;;
2025;12;2;1;1;18;3;1;5;;
2025;12;3;1;2;66;6;3;5;;
2025;12;1;1;1;61;1;3;5;;
2025;12;1;1;2;45;1;2;12;8500000;84
2025;12;2;1;1;46;2;2;10;5500000;47
2025;12;3;1;1;11;3;1;3;;
2025;12;1;1;2;54;1;3;4;1423500;56
2025;12;2;1;1;29;3;1;10;2800000;64
2025;12;3;1;1;23;3;1;5;;
2025;12;1;1;1;76;1;3;11;6000000;84
2025;12;2;1;2;78;2;3;10;;
2025;12;3;1;2;45;3;1;10;;
2025;12;4;1;2;42;3;1;10;;
2025;12;1;1;2;43;1;2;4;500000;97
2025;12;2;1;2;21;3;1;5;500000;97
2025;12;3;1;2;18;3;1;5;;
2025;12;4;1;2;1;8;1;;;
2025;12;5;1;2;15;3;1;4;;
2025;12;6;1;1;14;3;1;3;;
2025;12;1;1;2;34;1;2;8;;
2025;12;2;1;1;33;2;2;5;1400000;56
2025;12;3;1;1;13;3;1;4;;
2025;12;4;1;2;9;3;1;3;;
2025;12;5;1;2;1;3;1;;;
2025;12;1;1;1;60;1;3;3;500000;47
2025;12;2;1;1;30;3;3;4;1600000;7
2025;12;3;1;2;28;7;2;8;;
2025;12;4;1;2;8;8;1;3;;
2025;12;5;1;1;23;3;2;4;1580000;7
2025;12;6;1;2;19;7;2;4;;
2025;12;1;1;2;36;1;3;3;1300000;56
2025;12;2;1;1;47;2;3;4;;
2025;12;3;1;2;20;3;1;8;;
2025;12;4;1;1;18;3;1;4;;
2025;12;5;1;1;11;3;1;4;;
2025;12;6;1;1;5;3;1;2;;
2025;12;1;1;1;40;1;2;11;2500000;69
2025;12;2;1;2;39;2;2;11;2500000;86
2025;12;3;1;2;15;3;1;4;;
2025;12;4;1;2;12;3;1;4;;
2025;12;5;1;2;10;3;1;4;;
2025;12;1;1;2;74;1;3;11;;
2025;12;2;1;2;25;8;2;10;;
2025;12;3;1;2;15;9;2;4;;
2025;12;4;1;2;11;9;2;4;;
2025;12;1;1;2;37;1;2;8;;
2025;12;2;1;1;19;3;1;8;;
2025;12;3;1;1;6;3;1;2;;
2025;12;1;1;2;36;1;2;5;;
2025;12;2;1;1;15;3;1;4;;
2025;12;3;1;2;14;3;1;1;;
2025;12;4;1;1;11;3;1;3;;
2025;12;5;1;1;9;3;1;3;;
2025;12;6;1;1;3;3;1;1;;
2025;12;1;1;2;58;1;3;8;1700000;86
2025;12;2;1;2;20;8;2;10;;
2025;12;1;1;2;48;1;2;5;300000;47
2025;12;2;1;1;53;2;2;5;;
2025;12;1;1;2;42;1;3;8;1423500;88
2025;12;2;1;1;25;3;1;4;;
2025;12;3;1;1;12;3;1;3;;
2025;12;4;1;1;10;3;1;3;;
2025;12;5;1;2;38;6;3;11;1400000;47
2025;12;6;1;2;12;9;1;4;;
2025;12;7;1;2;3;9;1;2;;
2025;12;1;1;2;31;1;2;10;;
2025;12;2;1;1;37;2;2;10;;49
2025;12;3;1;1;5;3;1;2;;
2025;12;4;1;2;3;3;1;2;;
2025;12;1;1;2;80;1;3;10;;
2025;12;2;1;2;50;10;3;8;900000;97
2025;12;1;1;2;37;1;2;10;;
2025;12;1;1;2;39;1;2;5;300000;14
2025;12;2;1;1;30;2;2;5;800000;49
2025;12;3;1;2;16;3;1;4;;
2025;12;4;1;1;3;3;1;1;;
2025;12;1;1;1;36;1;2;10;3600000;86
2025;12;2;1;2;37;2;2;10;2600000;84
2025;12;3;1;1;12;3;1;4;;
2025;12;4;1;2;6;3;1;3;;
2025;12;1;1;2;30;1;2;5;;
2025;12;2;1;1;28;2;2;4;1200000;47
2025;12;1;1;2;43;1;2;11;;
2025;12;2;1;2;12;3;1;4;;
2025;12;1;1;1;71;1;3;3;;
2025;12;2;1;2;61;2;3;3;600000;1
2025;12;3;1;1;26;3;1;5;550000;49
2025;12;4;1;2;9;8;2;3;;
2025;12;5;1;1;5;8;2;2;;
2025;12;1;1;2;43;1;2;3;300000;56
2025;12;2;1;2;18;3;1;8;;
2025;12;3;1;1;15;3;1;4;;
2025;12;4;1;2;3;3;1;1;;
2025;12;1;1;2;32;1;2;9;711000;47
2025;12;2;1;2;14;3;1;5;;
2025;12;3;1;2;12;3;1;4;;
2025;12;1;1;2;55;1;3;1;;
2025;12;2;1;2;30;3;1;5;;
2025;12;3;1;2;10;8;1;3;;
2025;12;4;1;1;26;3;1;5;1400000;47
2025;12;5;1;2;24;13;2;10;800000;64
2025;12;6;1;1;6;8;2;3;;
2025;12;1;1;2;21;1;2;10;;
2025;12;1;1;1;34;1;2;5;1500000;23
2025;12;2;1;2;30;2;2;8;;
2025;12;3;1;1;9;3;1;3;;
2025;12;4;1;1;3;3;1;1;;
2025;12;1;1;2;57;1;2;3;500000;56
2025;12;2;1;2;31;3;1;4;;
2025;12;3;1;2;12;8;1;4;;
2025;12;4;1;1;7;8;1;3;;
2025;12;5;1;1;27;3;1;5;600000;49
2025;12;6;1;1;14;8;2;4;;
2025;12;1;1;2;28;1;3;4;;
2025;12;2;1;1;7;3;1;3;;
2025;12;3;1;2;5;3;1;2;;
2025;12;1;1;1;39;1;2;4;1200000;41
2025;12;2;1;2;12;3;2;4;;
2025;12;1;1;1;61;1;3;1;;
2025;12;2;1;2;65;2;3;1;;
2025;12;3;1;1;31;3;1;5;600000;49
2025;12;1;1;2;52;1;3;3;;
2025;12;2;1;1;26;3;1;10;400000;49
2025;12;3;1;2;22;3;1;5;;
2025;12;4;1;1;2;8;1;;;
2025;12;1;1;2;26;1;2;4;;
2025;12;2;1;1;33;2;2;5;1200000;95
2025;12;3;1;1;11;3;1;3;;
2025;12;4;1;2;9;3;1;3;;
2025;12;5;1;2;7;3;1;3;;
2025;12;6;1;1;6;3;1;3;;
2025;12;7;1;2;2;3;1;;;
2025;12;8;1;2;0;3;1;;;
2025;12;1;1;2;54;1;3;1;;
2025;12;2;1;2;13;8;2;4;;
2025;12;1;1;2;33;1;2;5;950000;97
2025;12;2;1;1;34;2;2;5;1400000;46
2025;12;3;1;1;9;3;1;3;;
2025;12;4;1;2;4;3;1;2;;
2025;12;5;1;1;2;3;1;;;
2025;12;1;1;2;20;1;2;5;;
2025;12;1;1;2;31;1;2;10;900000;96
2025;12;2;1;2;14;3;1;4;;
2025;12;3;1;1;1;3;1;;;
2025;12;1;1;1;75;1;3;4;;
2025;12;2;1;2;65;2;3;8;200000;47
2025;12;1;1;2;65;1;2;1;;
2025;12;2;1;1;56;2;3;3;1000000;7
2025;12;3;1;1;10;8;2;3;;
2025;12;1;1;2;62;1;2;3;1000000;7
2025;12;2;1;1;24;3;1;10;;
2025;12;3;1;1;49;6;2;1;;
2025;12;1;1;2;48;1;3;10;;
2025;12;2;1;2;14;3;1;4;;
2025;12;1;1;2;63;1;3;5;;
2025;12;2;1;1;64;2;3;3;;
2025;12;3;1;1;16;9;2;4;;
2025;12;1;1;2;23;1;2;10;;
2025;12;2;1;1;23;2;2;10;1600000;47
2025;12;1;1;1;61;1;3;3;2200000;46
2025;12;2;1;2;60;2;3;5;;
2025;12;3;1;2;21;3;1;10;;
2025;12;4;1;1;36;3;1;8;2500000;97
2025;12;1;1;2;57;1;3;9;1400000;47
2025;12;2;1;2;32;3;1;10;2700000;86
2025;12;3;1;2;47;6;3;5;2200000;45
2025;12;4;1;1;15;9;1;4;;
2025;12;5;1;2;12;9;1;4;;
2025;12;6;1;2;40;6;3;5;1400000;47
2025;12;1;1;1;42;1;3;12;4500000;85
2025;12;2;1;2;29;2;2;10;;
2025;12;3;1;1;6;3;1;2;;
2025;12;1;1;2;60;1;3;10;;
2025;12;2;1;2;26;3;1;10;;
2025;12;1;1;2;40;1;2;10;;
2025;12;2;1;1;18;3;1;10;;
2025;12;3;1;2;13;3;1;4;;
2025;12;4;1;1;9;3;1;3;;
2025;12;1;1;1;32;1;3;10;1300000;47
2025;12;2;1;2;22;2;2;10;1300000;47
2025;12;1;1;2;63;1;3;10;;
2025;12;2;1;2;37;3;1;10;3200000;85
2025;12;3;1;2;17;8;1;5;;
2025;12;1;1;2;49;1;3;12;6700000;85
2025;12;2;1;2;15;3;1;5;;
2025;12;3;1;1;7;8;2;3;;
2025;12;1;1;2;23;1;2;10;;
2025;12;1;1;2;70;1;3;3;;
2025;12;1;1;1;79;1;3;3;;
2025;12;1;1;2;34;1;3;10;1400000;55
2025;12;2;1;1;15;3;1;5;;
2025;12;3;1;2;10;3;1;3;;
2025;12;1;1;2;43;1;2;5;1423500;47
2025;12;2;1;1;16;3;1;5;;
2025;12;3;1;2;12;3;1;4;;
2025;12;1;1;2;60;1;2;3;;
2025;12;2;1;2;31;3;1;10;;
2025;12;3;1;2;21;3;1;10;;
2025;12;4;1;2;11;8;2;4;;
2025;12;1;1;1;24;1;2;10;;
2025;12;1;1;2;30;1;2;10;300000;96
2025;12;2;1;1;9;3;1;3;;
2025;12;3;1;1;6;3;1;3;;
2025;12;4;1;1;1;3;1;;;
2025;12;1;1;1;37;1;3;10;500000;41
2025;12;2;1;2;39;2;2;10;1000000;85
2025;12;3;1;1;9;3;1;3;;
2025;12;1;1;1;63;1;3;3;1000000;41
2025;12;2;1;2;63;2;2;3;;
2025;12;3;1;2;25;3;1;5;;
2025;12;4;1;2;17;8;2;5;;
2025;12;5;1;1;12;8;2;4;;
2025;12;1;1;2;35;1;2;8;;
2025;12;2;1;1;11;3;1;3;;
2025;12;3;1;1;8;3;1;3;;
2025;12;4;1;2;2;3;1;;;
2025;12;1;1;2;37;1;2;10;;
2025;12;2;1;2;13;3;1;4;;
2025;12;3;1;2;6;3;1;3;;
2025;12;1;1;1;47;1;3;10;;
2025;12;2;1;2;41;2;2;10;;
2025;12;3;1;1;21;3;1;10;;
2025;12;4;1;2;12;3;1;4;;
2025;12;5;1;2;6;3;1;3;;
2025;12;1;1;2;41;1;2;10;;
2025;12;2;1;2;12;3;1;3;;
2025;12;3;1;1;6;3;1;3;;
2025;12;1;1;1;56;1;2;5;1200000;52
2025;12;1;1;1;55;1;2;4;1423500;31
2025;12;2;1;2;54;2;2;6;;
2025;12;3;1;1;29;3;1;8;1423500;55
2025;12;4;1;2;22;3;1;10;;
2025;12;1;1;1;53;1;2;4;1500000;31
2025;12;2;1;2;51;2;2;4;;
2025;12;3;1;2;18;3;1;6;;
2025;12;4;1;1;20;7;2;6;1423500;61
2025;12;1;1;1;25;1;2;4;800000;43
2025;12;2;1;2;23;2;2;5;400000;81
2025;12;3;1;2;8;3;1;3;;
2025;12;4;1;1;5;3;1;2;;
2025;12;1;1;2;31;1;2;5;1623500;92
2025;12;2;1;1;30;2;2;4;2000000;41
2025;12;3;1;2;15;3;1;4;;
2025;12;4;1;1;13;3;1;4;;
2025;12;5;1;2;5;3;1;2;;
2025;12;1;1;2;64;1;3;3;250000;47
2025;12;2;1;1;54;2;3;3;300000;47
2025;12;3;1;1;34;3;1;1;;
2025;12;4;1;2;43;3;1;4;;
2025;12;5;1;1;30;7;2;3;1000000;41
2025;12;6;1;2;25;8;1;8;400000;56
2025;12;7;1;1;18;8;1;5;;
2025;12;1;1;1;43;1;2;5;;
2025;12;2;1;2;47;2;2;10;2500000;86
2025;12;3;1;2;13;3;1;4;;
2025;12;4;1;1;11;3;1;3;;
2025;12;5;1;2;26;3;1;8;2000000;84
2025;12;6;1;2;9;8;1;3;;
2025;12;1;1;2;46;1;2;5;1423500;47
2025;12;2;1;1;29;3;1;10;2500000;86
2025;12;3;1;1;27;3;1;10;2000000;71
2025;12;4;1;2;20;7;2;9;1423500;86
2025;12;1;1;2;37;1;2;5;;
2025;12;2;1;1;38;2;2;4;1500000;49
2025;12;3;1;1;17;3;1;4;;
2025;12;4;1;1;16;3;1;1;;
2025;12;5;1;2;14;3;1;4;;
2025;12;1;1;2;20;1;2;3;650000;56
2025;12;2;1;1;2;3;1;;;
2025;12;1;1;2;27;1;2;11;1500000;69
2025;12;2;1;1;29;2;2;5;1500000;41
2025;12;3;1;2;11;3;1;4;;
2025;12;1;1;1;62;1;2;5;1900000;49
2025;12;2;1;2;55;2;3;5;;
2025;12;1;1;2;56;1;3;3;;
2025;12;2;1;2;26;3;1;12;3400000;85
2025;12;3;1;1;25;3;1;5;1423500;47
2025;12;4;1;2;29;3;1;10;2000000;69
2025;12;5;1;2;9;8;1;3;;
2025;12;1;1;1;72;1;3;4;;
2025;12;2;1;2;68;2;2;5;;
2025;12;3;1;2;42;3;1;5;;
2025;12;1;1;2;43;1;2;5;600000;56
2025;12;2;1;1;56;2;2;5;1600000;82
2025;12;3;1;1;23;3;1;10;;
2025;12;1;1;2;54;1;2;8;1423500;86
2025;12;2;1;1;56;2;3;3;1000000;31
2025;12;3;1;2;16;3;1;4;;
2025;12;1;1;2;37;1;1;5;1000000;47
2025;12;2;1;1;21;3;1;5;;
2025;12;3;1;1;18;3;1;5;;
2025;12;4;1;2;60;4;3;5;;
2025;12;5;1;1;35;6;1;5;1300000;56
2025;12;1;1;2;27;1;2;9;1423500;47
2025;12;2;1;2;17;9;3;10;;
2025;12;1;1;1;63;1;3;10;1600000;47
2025;12;2;1;2;55;2;2;5;;
2025;12;3;1;1;24;3;1;9;;
2025;12;1;1;1;27;1;2;5;1600000;43
2025;12;1;1;1;45;1;2;9;1423500;80
2025;12;2;1;2;30;2;2;10;;
2025;12;3;1;1;3;3;1;2;;
2025;12;1;1;2;40;1;2;10;1900000;35
2025;12;2;1;2;15;3;1;4;;
2025;12;3;1;1;8;3;1;3;;
2025;12;1;1;1;59;1;2;5;1900000;47
2025;12;2;1;2;50;2;2;5;1500000;47
2025;12;3;1;1;19;3;1;10;;
2025;12;1;1;2;80;1;3;3;;
2025;12;2;1;1;56;3;1;3;800000;49
2025;12;3;1;1;45;3;1;3;800000;41
2025;12;1;1;2;62;1;2;11;4800000;35
2025;12;2;1;1;31;9;2;5;1600000;85
2025;12;1;1;1;26;1;2;8;;
2025;12;2;1;2;26;2;3;5;500000;56
2025;12;1;1;2;63;1;3;3;500000;81
2025;12;2;1;1;77;2;3;3;;
2025;12;1;1;2;35;1;2;5;1423500;88
2025;12;2;1;1;42;2;2;4;;
2025;12;3;1;2;14;3;1;4;;
2025;12;4;1;1;12;3;1;4;;
2025;12;5;1;2;6;3;1;2;;
2025;12;1;1;2;60;1;2;5;1423500;96
2025;12;2;1;1;16;8;2;4;;
2025;12;1;1;1;36;1;2;4;1700000;41
2025;12;2;1;1;20;3;3;8;;
2025;12;1;1;2;79;1;3;3;;
2025;12;2;1;1;54;3;1;5;1423500;49
2025;12;1;1;1;60;1;3;5;1600000;41
2025;12;2;1;2;60;2;2;5;;
2025;12;3;1;1;26;3;1;9;1500000;41
2025;12;1;1;2;56;1;2;8;600000;81
2025;12;2;1;1;62;2;3;3;1000000;41
2025;12;3;1;2;26;3;1;5;;
2025;12;4;1;2;35;3;1;8;500000;96
2025;12;5;1;2;0;8;1;;;
2025;12;1;1;1;57;1;2;3;1423500;60
2025;12;2;1;2;52;2;3;3;;
2025;12;1;1;1;39;1;2;3;1000000;47
2025;12;1;1;1;64;1;2;3;1000000;41
2025;12;2;1;2;61;2;3;4;;
2025;12;3;1;1;33;3;1;4;1000000;41
2025;12;4;1;2;27;7;2;4;500000;81
2025;12;5;1;1;8;13;1;3;;
2025;12;6;1;1;3;8;1;1;;
2025;12;1;1;2;65;1;2;5;;
2025;12;2;1;1;25;3;1;5;1423500;47
2025;12;1;1;2;55;1;2;3;1500000;81
2025;12;2;1;2;39;3;1;5;1800000;68
2025;12;1;1;1;36;1;2;5;1600000;96
2025;12;2;1;1;14;3;2;4;;
2025;12;1;1;1;73;1;3;4;;
2025;12;2;1;2;47;3;3;5;1300000;81
2025;12;3;1;1;40;7;2;5;1423500;47
2025;12;4;1;2;12;8;1;4;;
2025;12;1;1;1;42;1;3;10;;
2025;12;2;1;2;39;2;2;10;2000000;84
2025;12;3;1;2;2;3;1;;;
2025;12;1;1;2;77;1;3;3;;
2025;12;2;1;1;51;3;1;5;500000;49
2025;12;1;1;2;37;1;2;5;;
2025;12;2;1;1;40;2;2;5;1000000;25
2025;12;3;1;1;15;3;1;5;;
2025;12;4;1;2;8;3;1;3;;
2025;12;5;1;2;23;9;2;5;500000;81
2025;12;6;1;2;4;9;1;1;;
2025;12;1;1;2;59;1;3;8;2800000;84
2025;12;2;1;1;44;3;1;6;;
2025;12;3;1;1;23;8;2;8;1423500;84
2025;12;1;1;1;39;1;2;5;1423500;68
2025;12;2;1;2;43;2;3;5;;
2025;12;3;1;1;15;3;1;4;;
2025;12;4;1;1;8;3;1;3;;
2025;12;5;1;2;5;3;1;2;;
2025;12;1;1;1;76;1;3;5;;
2025;12;1;1;1;64;1;3;8;1423500;94
2025;12;2;1;2;64;2;2;10;1800000;94
2025;12;3;1;1;30;3;1;10;1423500;94
2025;12;1;1;1;23;1;2;10;1200000;14
2025;12;2;1;2;25;2;2;10;;
2025;12;1;1;2;37;1;2;10;1500000;56
2025;12;2;1;1;12;3;1;4;;
2025;12;3;1;2;1;3;1;;;
2025;12;1;1;1;30;1;2;5;1450000;46
2025;12;2;1;2;33;2;2;11;2500000;86
2025;12;3;1;2;0;3;1;;;
2025;12;1;1;2;75;1;3;5;;
2025;12;2;1;1;75;2;3;5;;
2025;12;1;1;2;59;1;3;5;;
2025;12;2;1;1;68;2;3;5;;
2025;12;3;1;2;28;3;1;8;800000;81
2025;12;4;1;2;5;8;1;2;;
2025;12;1;1;2;68;1;2;5;;
2025;12;2;1;1;76;2;3;4;1300000;49
2025;12;1;1;1;68;1;3;8;;
2025;12;2;1;2;66;2;3;12;;
2025;12;3;1;1;42;3;1;8;2000000;47
2025;12;4;1;2;15;8;2;4;;
2025;12;5;1;2;34;3;1;11;2200000;93
2025;12;6;1;2;9;8;1;3;;
2025;12;7;1;1;53;9;3;1;;
2025;12;8;1;1;28;9;3;10;2200000;85
2025;12;1;1;1;64;1;3;5;;
2025;12;2;1;2;66;2;2;4;;
2025;12;1;1;2;64;1;3;8;;
2025;12;2;1;1;62;2;3;3;500000;49
2025;12;1;1;2;43;1;2;9;600000;47
2025;12;2;1;1;39;2;2;9;1700000;52
2025;12;3;1;2;18;3;1;5;;
2025;12;4;1;1;17;3;1;10;;
2025;12;5;1;2;10;3;1;3;;
2025;12;1;1;1;32;1;2;10;1800000;62
2025;12;2;1;2;29;2;2;5;;
2025;12;3;1;1;9;3;1;3;;
2025;12;4;1;2;1;3;1;;;
2025;12;1;1;1;30;1;2;10;8000000;62
2025;12;2;1;2;30;2;2;10;;
2025;12;3;1;2;25;9;2;10;;
2025;12;4;1;1;31;13;2;9;1423500;94
2025;12;1;1;2;54;1;3;10;4000000;85
2025;12;2;1;2;51;6;3;10;5000000;86
2025;12;1;1;1;35;1;2;9;1423500;71
2025;12;2;1;2;39;2;2;10;;
2025;12;3;1;1;11;3;1;4;;
2025;12;1;1;1;34;1;2;11;3000000;85
2025;12;1;1;2;57;1;3;8;1850000;86
2025;12;2;1;2;52;6;3;5;1800000;47
2025;12;3;1;2;40;6;3;10;2800000;86
2025;12;4;1;2;49;6;3;10;3200000;86
2025;12;5;1;1;8;9;1;3;;
2025;12;6;1;2;47;6;3;10;;
2025;12;7;1;1;8;9;1;3;;
2025;12;1;1;1;41;1;1;6;3500000;36
2025;12;2;1;1;60;4;2;3;1800000;41
2025;12;3;1;2;62;4;2;5;;
2025;12;1;1;1;42;1;2;5;2600000;32
2025;12;2;1;2;32;2;2;5;;
2025;12;3;1;1;13;3;1;4;;
2025;12;4;1;2;7;3;1;3;;
2025;12;1;1;1;43;1;3;6;1500000;47
2025;12;2;1;2;37;2;2;10;2500000;86
2025;12;3;1;2;11;3;1;4;;
2025;12;1;1;2;36;1;2;5;;
2025;12;2;1;2;14;3;1;4;;
2025;12;1;1;1;36;1;2;10;2000000;41
2025;12;1;1;1;48;1;2;5;;
2025;12;2;1;2;44;2;2;8;600000;96
2025;12;3;1;1;17;3;1;4;;
2025;12;1;1;1;37;1;2;8;5694000;47
2025;12;2;1;2;34;2;2;10;;
2025;12;1;1;1;33;1;2;5;2000000;25
2025;12;2;1;2;31;2;2;8;1623500;86
2025;12;3;1;2;3;3;1;1;;
2025;12;1;1;2;38;1;1;10;1623500;86
2025;12;2;1;1;7;3;1;3;;
2025;12;3;1;2;74;4;3;3;;
2025;12;1;1;2;30;1;2;11;2847000;84
2025;12;2;1;1;8;3;1;4;;
2025;12;1;1;2;61;1;3;5;;
2025;12;2;1;2;27;3;1;10;2500000;46
2025;12;1;1;1;43;1;2;5;1800000;38
2025;12;2;1;1;25;3;2;4;300000;41
2025;12;3;1;1;17;3;2;3;600000;45
2025;12;4;1;2;14;3;2;4;;
2025;12;5;1;1;14;3;2;3;;
2025;12;6;1;2;12;3;2;4;;
2025;12;1;1;2;43;1;2;9;1500000;96
2025;12;2;1;1;25;3;1;10;;
2025;12;3;1;1;19;3;1;8;;
2025;12;1;1;2;39;1;2;5;1200000;56
2025;12;2;1;1;18;3;1;5;;
2025;12;3;1;1;16;3;1;6;;
2025;12;4;1;1;15;3;1;4;;
2025;12;1;1;1;65;1;3;3;400000;41
2025;12;2;1;2;43;2;2;5;;
2025;12;3;1;2;24;3;1;10;1400000;55
2025;12;4;1;1;22;3;1;10;;
2025;12;1;1;1;33;1;2;3;3800000;43
2025;12;2;1;1;8;3;2;3;;
2025;12;3;1;2;5;3;2;2;;
2025;12;4;1;2;25;6;2;10;;
2025;12;5;1;1;20;6;2;5;2500000;53
2025;12;1;1;2;33;1;3;5;600000;10
2025;12;2;1;1;32;2;2;4;1175000;79
2025;12;3;1;1;8;3;1;3;;
2025;12;1;1;2;37;1;2;5;;
2025;12;2;1;1;13;3;1;4;;
2025;12;3;1;2;11;3;1;3;;
2025;12;4;1;2;8;3;1;3;;
2025;12;5;1;1;5;3;1;2;;
2025;12;1;1;2;39;1;1;13;2000000;41
2025;12;2;1;1;1;3;1;;;
2025;12;3;1;1;78;4;3;9;;
2025;12;4;1;2;61;4;3;5;;
2025;12;1;1;2;48;1;2;5;1500000;47
2025;12;2;1;1;26;3;1;10;;
2025;12;1;1;2;27;1;2;11;4578000;84
2025;12;1;1;1;26;1;3;3;600000;45
2025;12;2;1;2;21;2;2;5;;
2025;12;1;1;2;49;1;3;8;1680000;96
2025;12;1;1;1;35;1;2;5;1000000;33
2025;12;2;1;2;32;2;2;5;;
2025;12;3;1;1;13;3;1;4;;
2025;12;4;1;2;11;3;1;4;;
2025;12;5;1;1;4;3;1;1;;
2025;12;1;1;1;48;1;2;10;1500000;49
2025;12;1;1;2;33;1;2;5;;
2025;12;2;1;1;11;3;1;3;;
2025;12;3;1;1;8;3;1;3;;
2025;12;1;1;2;54;1;2;5;;
2025;12;2;1;2;27;3;1;8;;
2025;12;3;1;1;5;8;1;2;;
2025;12;1;1;2;50;1;3;4;300000;56
2025;12;2;1;1;8;3;1;3;;
2025;12;1;1;2;60;1;2;1;100000;56
2025;12;1;1;1;83;1;3;3;;
2025;12;1;1;1;25;1;2;10;1800000;47
2025;12;2;1;2;22;2;2;10;1200000;56
2025;12;1;1;1;55;1;3;5;2500000;49
2025;12;2;1;2;41;2;2;4;;
2025;12;3;1;2;3;13;2;1;;
2025;12;1;1;2;70;1;2;3;;
2025;12;2;1;1;45;3;1;5;1423000;47
2025;12;3;1;2;47;3;1;5;1500000;47
2025;12;4;1;2;24;8;1;10;;
2025;12;5;1;2;17;9;3;10;;
